address,lendedUsd,nbOfLiquidations,usdLostToLiquidations
0xc6b6…0e4b,1255.0920791251917,4,699.3256079286111
0xc6b8…1589,28855.566682416837,0,0
0xc6b8…8515,6327.3164633455835,0,0
0xc6ba…3fce,3301.957086567766,0,0
0xc6c1…452a,7730315.296464,0,0
0xc6ce…5f74,64054.08326096019,0,0
0xc6cf…06c1,34176.720570876074,0,0
0xc6cf…ed49,12108.386281350853,1,493.6890509775
0xc6e3…df11,2598.4134312214883,9,31222.525824514163
0xc6ea…ba90,159192.63090914453,0,0
0xc6ed…da10,49034.06273553133,0,0
0xc6fe…6d3c,14891.43409514733,0,0
0xc719…848e,168402.48450666838,0,0
0xc71f…6b19,1271.7918121204727,0,0
0xc723…ac9d,2396.930898804499,0,0
0xc74a…2380,17468.528854017044,0,0
0xc75a…3a74,398025.21662551793,0,0
0xc75f…4231,1065.7063299796125,4,469.1519376478909
0xc775…07d3,1007502.5210159118,0,0
0xc784…2ba0,17526.993077792424,0,0
0xc797…e72a,932.9360421587081,1,38.31724935
0xc7d9…603f,178.34590432838831,0,0
0xc7db…63cf,1073.166715439132,0,0
0xc7e7…a3a4,344.91896351488344,0,0
0xc7f8…9d9f,4507.6568946394445,1,143.62377419663346
0xc810…dae3,112.26654094330405,0,0
0xc81f…12c6,11716.32465640927,0,0
0xc823…b593,13207.828346271064,0,0
0xc834…2fa7,123.97265153495289,0,0
0xc837…13a2,2175443.5728083444,0,0
0xc838…1cab,1392675.4630665437,0,0
0xc83b…169f,1075.4838837013676,1,35.025674560587554
0xc871…b4aa,148591.2231640941,0,0
0xc875…bf3f,712.8191716342263,17,7946.3045766772375
0xc895…1d57,217.74661696530322,0,0
0xc897…cb8a,239934.01305938367,0,0
0xc8a3…4afc,825.4892716419415,0,0
0xc8a5…02bf,273.2445257087829,0,0
0xc8a9…3001,79329.727894,0,0
0xc8af…e464,1325404.166072616,0,0
0xc8c1…e081,1651.0394473090034,0,0
0xc8da…9acf,150.27740351012298,8,1205.4885111250358
0xc8dd…bb53,7145.506714524541,20,185041.54028014297
0xc8e6…176b,8915.285828476784,0,0
0xc8ef…96fc,460.83266323353706,0,0
0xc8f8…a881,111.59621063515992,0,0
0xc8fa…c8b1,6076.441570528469,3,963.1845046579477
0xc907…2ffb,78560.14714160725,0,0
0xc908…2350,145735.27917,0,0
0xc92e…c73b,14921.908096859139,0,0
0xc92e…c177,104881.98830050814,0,0
0xc937…2ec6,132.17799058026145,0,0
0xc93b…39d7,1899.153654092218,0,0
0xc946…98c5,56963207.63247404,0,0
0xc94a…ba94,10332588.817565117,0,0
0xc962…04d9,18093.599721323015,2,2261.3113396581007
0xc971…44a2,181.60763976122715,0,0
0xc973…d960,186.14322658276183,0,0
0xc98c…5bc7,1035.1024961115459,0,0
0xc990…91e0,100.34110508677938,1,5.244920475803017
0xc99c…fdd4,87748.38182838795,0,0
0xc9a2…ad0c,46024.83747157251,1,1235.383415063682
0xc9b0…f024,802049.4399729698,0,0
0xc9b4…f34a,247.64678149258248,0,0
0xc9ba…50e9,74266.90901952054,0,0
0xc9bd…841e,6150.041131026188,0,0
0xc9c2…670a,16661.24702381905,0,0
0xc9cb…81c3,1452.7018015233916,0,0
0xc9db…ef08,3740.9564314616646,1,134.92075923161383
0xc9eb…4fe6,75502.86641673846,0,0
0xca15…e76c,5910.589365712828,0,0
0xca23…859c,214627.2106269048,0,0
0xca35…4c7a,1663.6846593674745,0,0
0xca3d…2ad1,189.88343215898308,22,18856.84962733971
0xca5b…0c17,165.0978543283883,0,0
0xca6e…4d10,881.0065027314067,10,1772.3459362490134
0xca72…f3d0,723.724239406164,0,0
0xca7e…3af4,2054.7979775816566,4,1243.3370170292715
0xca88…86d3,182448.03642642725,2,12510.752579400789
0xca8d…e81d,2079.181028796536,0,0
0xca8d…632a,1981.8698337902772,0,0
0xca91…0384,1000,0,0
0xca92…32f6,3847.169833110848,1,86.82238612017034
0xca92…548d,300.2604308976458,0,0
0xca98…5759,157593.81635734192,0,0
0xca9e…596a,624.3131037543453,16,4318.64885491484
0xcaaa…eafd,1698.2930403324028,13,1803.7631969049553
0xcab6…53e5,75385.16622819012,3,16607.164126304557
0xcabf…f1c0,610.7313263166876,0,0
0xcad0…ee1d,36231.3386812299,0,0
0xcad9…22f4,59508.65755585446,1,1499.2471892608
0xcadf…bf3c,50015.212336704026,0,0
0xcaf3…2152,29246.216000999997,1,1108.003058055
0xcafb…6071,1028.6173089858257,1,26.34534402628149
0xcb02…0cad,130597.456836383,0,0
0xcb09…8f45,1524.887772985298,0,0
0xcb0b…00d7,304.2352689785702,0,0
0xcb0d…02a9,204736.10483095775,0,0
0xcb28…e7e8,9028.712854992926,0,0
0xcb31…f252,11556.871580951565,0,0
0xcb3a…b8e0,1551919.8306868502,0,0
0xcb3e…2090,33714.715575187685,0,0
0xcb63…a20a,100.41943122118462,0,0
0xcb76…4875,1368.4140177985507,19,40064.35333300207
0xcb86…304e,1485.8806889554949,0,0
0xcb88…5793,2155.684980298718,0,0
0xcb8e…9359,84080.83406262356,0,0
0xcba1…8a93,215.68829475663986,8,2407.2770241971784
0xcbb0…b1de,460.2018543691302,2,60.8267562468
0xcbb5…6973,24296.031742803658,0,0
0xcbb6…6a04,379.72506495529313,0,0
0xcbbc…90a6,199.69774199999998,0,0
0xcbc9…d0de,135.1406009467569,0,0
0xcbd9…9a88,1411.3671128292913,2,70.1735007892101
0xcbdc…d557,3301.957086567766,0,0
0xcbeb…3c2c,230583.04158996747,0,0
0xcbec…764f,982.9154060076107,12,3467.120553112918
0xcc06…8ab1,64989.957843305645,0,0
0xcc06…a5ba,84104.0692924981,0,0
0xcc07…9dde,75352.76841576706,0,0
0xcc12…813c,165.0978543283883,0,0
0xcc26…2bda,258700.71073928956,0,0
0xcc35…e6fc,77120.23834350849,0,0
0xcc38…1ec6,279381.9528626734,0,0
0xcc3e…995a,6912.354441098477,1,258.0825525572052
0xcc49…53b1,564.728489,0,0
0xcc49…384a,33855.63632418304,0,0
0xcc49…33c3,25305.708267725462,0,0
0xcc54…025c,549.129019930364,12,22608.334483463226
0xcc59…df67,123.79820085644252,0,0
0xcc5b…04cb,7099209.3091796385,0,0
0xcc72…71dc,2570.8714413430844,0,0
0xcc7f…2640,5433.597509147596,0,0
0xcc81…a256,37987.065462973835,0,0
0xcc82…eefb,163610.3226619336,0,0
0xcc94…e631,672.3107492737884,6,1079.170824059413
0xcc9a…7569,416046.5929075386,0,0
0xcc9f…d02e,102.24622390952113,0,0
0xcca0…0e2f,317.70599317313776,0,0
0xcca5…df79,344.00190256091264,15,3499.2146553873313
0xccb0…975a,73314.70237071606,0,0
0xccc5…c7c9,190.75518362142589,0,0
0xccd4…a65e,29985.71112779876,0,0
0xcce3…a3b3,213.6463144985263,5,10.731061939953063
0xcce8…b57c,818315.5989924901,0,0
0xcce8…f982,1869.59248,0,0
0xcce9…55f0,186.1625771231553,2,15.783886926210592
0xcd00…a740,1185636.275122764,0,0
0xcd04…19f1,1284.537383313537,0,0
0xcd06…abb0,616.4134424833117,0,0
0xcd0b…b98a,61961.51779749919,0,0
0xcd0d…dfa2,902.5702658531402,1,8.321097093440041
0xcd2e…f5f9,274970.7039928565,0,0
0xcd39…0866,12169.410759142807,0,0
0xcd4c…89cf,68485.45080578652,0,0
0xcd55…b6ef,168.86170939284446,0,0
0xcd65…16eb,8253518.036187973,0,0
0xcd69…9d33,33674.00051108517,0,0
0xcd6e…a3f4,75588.0775672829,0,0
0xcd7d…fc8d,104.12758032979251,31,39139.21058709197
0xcd89…5864,13042.872736648927,0,0
0xcd97…f333,19768.992357423154,0,0
0xcd9c…6f41,288.6562902845674,0,0
0xcda4…0f4c,181.45485206192978,10,8927.185056765005
0xcdad…a848,32418.364472223217,0,0
0xcdb4…c7d0,1436.9744725705198,4,858.0938875020119
0xcdb4…6135,350.9631344032644,9,3663.9262842919957
0xcdcb…8918,5913.166028052495,0,0
0xcdcf…79fc,247.2670455939758,0,0
0xcdd1…d161,4131.694583319251,0,0
0xcdd7…6adc,103.78275110057537,0,0
0xcddb…671d,6113.215869050367,1,143.30211077470338
0xcddc…2025,8746.586533361738,3,682.9034848396544
0xcde0…a88b,100.1520313073387,11,276.9488944528991
0xcde2…42a9,113.84839799999999,0,0
0xcde6…d9eb,297461.2028100642,0,0
0xce0b…0f1c,65852.94302179493,0,0
0xce3b…0aa5,19945.031407195343,0,0
0xce3f…68fc,4764.999408892579,6,6653.973075429151
0xce40…2abd,7054.101617924733,7,5400.579290585359
0xce46…9bab,32911.91194551029,0,0
0xce4a…03ff,400010.666853,0,0
0xce4a…034f,14307.649061378102,2,1192.562232705
0xce4b…b39f,165.0978543283883,0,0
0xce59…1b9b,17038.331230423377,0,0
0xce5e…779e,2836.3015096536733,0,0
0xce6b…5e30,4952.935629851649,0,0
0xce74…1dc8,1082274.0121586563,0,0
0xce7b…cf18,4376.595816831293,0,0
0xce8a…405c,74821.60085347154,1,818.7048332925
0xce91…45f4,18160.763976122715,0,0
0xcea4…1e9d,165.0978543283883,0,0
0xceb4…d327,705.043111190821,2,126.8341723362
0xcebe…8a42,63185.8133649037,0,0
0xcec6…630c,2226.2721322491175,0,0
0xcec7…6b07,11078.533292876,0,0
0xced2…7435,178.33093003934763,0,0
0xced4…4462,478.7837775523261,0,0
0xcedf…a0bc,101.07882579002894,0,0
0xceed…1867,1562.263408081906,4,565.3124286736208
0xceee…36bf,453.10984099999996,3,279.0591940133106
0xcef2…e106,2641.565669254213,0,0
0xcefc…cae5,161091.858399,1,740.942889795
0xcf09…1875,2724.2222616591657,0,0
0xcf0d…46a7,8228.61509365812,0,0
0xcf16…d43d,40303.90561263088,0,0
0xcf1a…7c31,53749.45388414071,0,0
0xcf25…6cca,749.2066563842002,0,0
0xcf27…730c,251678.33529125928,0,0
0xcf2e…b2f8,274.30295064203665,6,522.8543643414845
0xcf3c…fc32,332.29716130588116,0,0
0xcf3d…e812,2909.4672398038165,0,0
0xcf60…d701,18575.68226175492,9,48771.60285022122
0xcf6c…879a,227.43999321867676,0,0
0xcf6f…d236,1006.4506473360732,17,17074.84855764992
0xcf77…936d,44744.1649416054,0,0
0xcf8a…fc98,57503.75279964406,1,1578.1698458143026
0xcf8b…5be1,825.4892716419415,0,0
0xcf8c…5c88,4123.477703840543,0,0
0xcf94…409e,21172.90951931367,0,0
0xcf9a…8d91,411.80557497365896,7,3391.201852891845
0xcf9d…ce95,18164.588468281276,0,0
0xcfa1…1a2f,82054.95049430348,0,0
0xcfdd…cbc5,132.07828346271066,0,0
0xcfe2…9415,442516.20258758037,0,0
0xcff1…7b63,4952.935629851649,0,0
0xcffd…243c,42822.6618794057,0,0
0xd000…000d,576437.2813472546,0,0
0xd001…ef2a,336.5345454283615,7,1822.8002222556738
0xd022…626b,108.28704688365477,0,0
0xd026…a595,109759.14661948623,0,0
0xd02e…4e4b,601.9198485657495,3,182.4865519007799
0xd031…d985,156674.75888817562,1,2316.6386851179
0xd039…c5fc,6596.219161086387,0,0
0xd039…2cf9,239.61554891290868,8,1451.5621826830582
0xd03d…e0f0,532036.7774462026,0,0
0xd04d…8c4f,3664680.177369997,0,0
0xd057…b90a,773.5286598146866,5,582.4072969324596
0xd075…ff47,413.6343106322835,0,0
0xd093…d302,444.44312999658564,3,236.5157694229906
0xd093…1778,6614.370707065731,0,0
0xd09b…f210,21792.916771347256,0,0
0xd09d…baf8,58144.176339291414,0,0
0xd09f…7d7a,1232716.8439495673,0,0
0xd0a6…91ad,10621.381416465763,1,253.63609173
0xd0ab…0786,1243.9925264828776,1,27.60925416185372
0xd0b3…a046,6432.0084039521125,2,324.0233228527484
0xd0b8…56bf,182581.20861757617,0,0
0xd0b8…dae5,10734.729349,0,0
0xd0bf…e5de,3442.6008269205327,0,0
0xd0c0…3a5c,160.03922508785763,0,0
0xd0c3…0f58,2707.2090511762326,0,0
0xd0c9…b41a,49872.55493228398,0,0
0xd0d6…8c81,212964.13369906953,0,0
0xd0e0…f7b2,13611.284101981337,0,0
0xd0ee…3dba,379.0145325177248,0,0
0xd0f0…8dd6,188.72531716677432,0,0
0xd0f7…a66a,88297.47780386414,2,2046.3813657525
0xd0fa…ec68,165.11583383300632,0,0
0xd102…d47f,16293.247981290286,0,0
0xd107…1ea4,11584.126324818579,0,0
0xd107…94cb,165.11555362533403,0,0
0xd10f…608c,103,0,0
0xd119…9008,32795.652418,0,0
0xd126…b83a,247618.85825698264,0,0
0xd128…5c4b,166647.25327273743,0,0
0xd136…c8dc,264.19519155170207,0,0
0xd139…d31f,31248.947188057755,0,0
0xd13f…ea3d,520.7385139930802,0,0
0xd144…75dc,179.447952,0,0
0xd14c…79be,350.66815073819737,0,0
0xd150…0c4a,1154.6615887129315,4,441.40228157575166
0xd15a…f566,7163.932610599463,0,0
0xd17d…64f6,9783.595381500012,0,0
0xd182…e4aa,299.37086748618304,0,0
0xd19c…069b,740.3278431862175,6,539.5245591887656
0xd19e…e01e,2833936.63062308,0,0
0xd1a8…5e65,8621.947694450073,8,29632.906842087676
0xd1bb…ce1e,165.0978543283883,0,0
0xd1ce…d2a9,121634.53836648008,0,0
0xd1d1…caf8,165358.85051470506,0,0
0xd1da…f1c4,2779.4894031663407,5,1943.7485778464013
0xd1dd…1b72,598.0370723502012,1,25.317389232440014
0xd1e3…697e,34437.048932790836,0,0
0xd1e3…4908,128.90833675124404,0,0
0xd1ec…c54c,7054.41474794072,0,0
0xd1f9…0c10,11285.606560961238,0,0
0xd1ff…2ec9,1378.2917132616142,3,275.7214227646422
0xd202…bae0,138.44207644748437,0,0
0xd213…57c5,165.0978543283883,0,0
0xd214…edaf,1650.978543283883,0,0
0xd217…1f3a,11080.635400734229,4,537.6839066444594
0xd226…ece9,620.9724174579773,0,0
0xd227…90eb,986.0680675904288,0,0
0xd22d…9d57,24844.80053613921,0,0
0xd22e…ad00,39762.442904070405,0,0
0xd231…3901,9853.761477134496,0,0
0xd233…856c,89329.5775698207,0,0
0xd23b…86b4,29216.314634146063,0,0
0xd24e…9280,138682.9273407967,0,0
0xd250…3441,19108.037574695445,0,0
0xd262…6fb1,11297235.296099199,0,0
0xd265…74bd,1403.3317617913008,0,0
0xd268…f8fa,562821.8451096008,0,0
0xd26b…1c40,4853.494514819593,0,0
0xd26d…85c4,148.5880688955495,0,0
0xd271…ceda,342.79016907420987,0,0
0xd275…0701,1489.3877338331426,0,0
0xd278…7d36,378751.70998091204,0,0
0xd27f…be3a,2090.4365957647065,9,1255.0836411172145
0xd285…6ad4,338.04906679488874,9,4522.444139966032
0xd28f…2f36,544.8229192836815,0,0
0xd29a…71fd,1792.5701059218336,0,0
0xd2a9…1dc4,117422.27371931662,0,0
0xd2ce…1e0a,165.09790463096704,0,0
0xd2d1…b7e1,19812.323569875734,0,0
0xd2dc…bf05,187.42746256856242,12,1033.2638801353125
0xd2ee…5aac,427.9867244062371,0,0
0xd2ee…e0c8,48986.89370480969,0,0
0xd2f8…4cf6,900,0,0
0xd2fb…df6b,165.0978543283883,0,0
0xd302…60f8,180638.09142386029,0,0
0xd303…1cb0,135.97651299999998,0,0
0xd304…c3c2,496.15760214611635,0,0
0xd30b…1616,48570.78222505022,0,0
0xd316…e195,265552.62431375403,0,0
0xd316…f2a4,3962.775872866593,0,0
0xd324…be52,131860.2853513732,0,0
0xd334…8aa6,1016.3085610472426,25,15503.912732943745
0xd336…a8a3,102193.14161001016,0,0
0xd33c…d1f6,1028.1067379469655,0,0
0xd365…c5eb,9423.870173530297,0,0
0xd367…3144,220.98169076262312,0,0
0xd397…2748,198.9123488082247,7,1599.294816540409
0xd3a4…2b23,2509778.6133434023,0,0
0xd3a9…2c10,252.98260264036674,0,0
0xd3ab…993c,456.261082968404,0,0
0xd3b0…4727,33101.477350671106,0,0
0xd3b2…e17d,1498.4322489839155,0,0
0xd3c7…b044,729240.9336311092,0,0
0xd3d1…51cb,130.3721558694083,0,0
0xd3d5…8c55,194.86705906865302,0,0
0xd3ed…6189,7609.925360826865,0,0
0xd3f0…ddf3,418678.59021009953,100,70422.82375515405
0xd3f6…5465,449099.1924444178,0,0
0xd3fd…440c,1491.6747732319714,0,0
0xd40b…460f,1183919.027796,0,0
0xd40b…64ec,158387.89677612635,0,0
0xd40b…35e2,278.50978569504736,0,0
0xd40c…f51f,42004.00629465359,0,0
0xd40e…1c73,125935.17256225532,0,0
0xd412…9e5c,518434.1666060136,0,0
0xd417…754c,215.03495947422977,9,752.7227782725
0xd41c…6666,190.8633897486009,0,0
0xd43a…45fd,4042.819722341152,0,0
0xd43c…a3a7,383.02407854477696,0,0
0xd43f…b789,49842.662454582896,0,0
0xd452…ba13,214.9563264119588,0,0
0xd454…665c,70992.07736120698,0,0
0xd458…cb29,165.0978543283883,0,0
0xd45f…4270,3284.3180550748525,3,823.1643931257894
0xd469…492d,166.65381924311768,0,0
0xd471…4393,167203.5959832343,0,0
0xd475…1f79,165.0978543283883,0,0
0xd475…0338,51112.32509613805,0,0
0xd47a…06f6,179936.060733509,0,0
0xd485…9d04,6007892.009141142,0,0
0xd48b…3064,6359.632295272888,0,0
0xd497…3279,154.691090236951,2,20.95627485630528
0xd49f…bfba,360.00005899999996,0,0
0xd4ad…e0e7,16073.861390381328,0,0
0xd4b9…9374,100.08934747872479,0,0
0xd4bc…531b,3101053.0808106605,0,0
0xd4bd…82fc,29034.85809786206,0,0
0xd4c9…8413,197.18951968140243,0,0
0xd4da…20ba,2393.2000531571657,0,0
0xd4e1…b9c1,268.4364622780631,0,0
0xd4e4…c49f,1005.4511117637383,0,0
0xd4e5…681a,337.8091125376004,0,0
0xd4f6…1beb,69506.58736917516,0,0
0xd4f8…ca1b,222.95089782043917,0,0
0xd4f9…cad3,152.25069097794758,23,1479.5519477908704
0xd50e…5de4,165.0978543283883,0,0
0xd515…f374,16016.560098911925,2,1648.7525107607719
0xd516…fc87,845.1789543910859,0,0
0xd51e…4c6b,145908.57272916587,1,7248.199103321019
0xd527…ad7e,404299.3216799737,0,0
0xd538…ed58,286.4701974742462,0,0
0xd53a…1ca1,1349.1447958188753,4,491.2364326275
0xd53f…6894,164.0118094736869,2,11.3503384575
0xd542…a79f,2212.6394786643327,5,1441.2386117224362
0xd546…82c4,651.7220474646166,3,257.8431995853217
0xd546…c063,25026.93804865689,0,0
0xd552…4f30,495.34646072890496,0,0
0xd555…0de7,298.4197322518131,0,0
0xd559…2a31,15526.324209818793,0,0
0xd562…fee2,14975.925420425208,2,1136.5002733063438
0xd563…b2b9,372.638039,5,369.37063413
0xd567…9c52,1388.55406,0,0
0xd56c…f8c1,12889.449800585273,0,0
0xd57b…b636,1862.3231493690437,1,82.2333371912425
0xd588…60e0,164.88587229371115,0,0
0xd58a…7a80,143.57217733656034,0,0
0xd58d…5105,3243.7160451518566,0,0
0xd58e…ffe7,37865.27887224366,0,0
0xd59a…bd8b,9905.872876172363,0,0
0xd5c4…a2f2,199258.71384080037,1,7458.694398945
0xd5c6…4f1c,25633.455172920276,1,2488.221881145
0xd5cb…9583,2583.8056236589323,0,0
0xd5d3…0566,29885.173574468037,0,0
0xd5d4…37b5,397968.9313532472,0,0
0xd5d6…d763,392.8844493087801,0,0
0xd5dc…24b4,4938.7259438768915,4,182.18551770857533
0xd5e0…d735,2484.705700296993,0,0
0xd5f7…7df8,5987.969355349749,0,0
0xd5f9…47dc,4736118.361485,0,0
0xd601…5d97,25718.71520360138,0,0
0xd607…0c1d,128.32603036080818,0,0
0xd609…a98c,656.684390046778,4,323.6315375475
0xd60c…7456,21940.372748512345,0,0
0xd60f…b0e2,39760.68832494437,6,5861.867465790324
0xd620…3333,4018763.3477749997,0,0
0xd63e…543a,908.0381988061357,0,0
0xd644…90af,102.79627888564994,19,1679.5986186984628
0xd654…44af,132.07828346271066,0,0
0xd679…44fb,822899.2589233645,0,0
0xd67c…1f6e,1862428.9704136564,1,63598.4303471325
0xd67c…537a,6989.888922236221,4,4956.6244333881405
0xd68c…b1a0,2199.364307071457,5,1857.767213579948
0xd691…f7a6,2531.0613945953523,2,318.4834148852721
0xd698…ca5c,1896.6637312958264,2,179.70123329811582
0xd6a5…843c,165.0978543283883,0,0
0xd6ad…e4d2,165.0978543283883,0,0
0xd6c2…01e9,23591.523795582245,2,1633.8862855875
0xd6c9…e4b3,64612.1267034414,0,0
0xd6e1…d3d2,21494.47415972893,0,0
0xd6e5…0fb5,176.67747924859964,31,17376.62934094332
0xd6e6…3203,148117.35485269275,0,0
0xd6e7…e25e,64735.03245079678,0,0
0xd6f7…a6bb,46738.78122081514,0,0
0xd6fd…4f32,23624.619235866496,0,0
0xd711…6492,2167912.083427357,0,0
0xd727…6486,100.95189413025584,0,0
0xd730…a959,2698506.042541607,0,0
0xd743…77ec,52831.31338508426,0,0
0xd744…d0d1,102.59616944831065,0,0
0xd74f…2f60,176.1441978791657,9,1798.6535370657502
0xd752…0d4d,452.1772680586386,0,0
0xd759…0238,1457.5651995610078,0,0
0xd75a…14ea,1491100.629429325,0,0
0xd76f…d6d7,1404.276677809139,0,0
0xd772…31bd,166.73656109713815,7,524.7609056268158
0xd780…d5e8,65172.80369457691,0,0
0xd781…daf6,3706.4592985550516,1,115.88639821
0xd789…ac9a,3651.603742595443,0,0
0xd793…1df1,83650.82844230588,0,0
0xd79e…8b6a,1843694.080435933,0,0
0xd79f…acba,107.17772992024285,8,1388.5054079399997
0xd79f…cb24,63056.419605999996,0,0
0xd7a6…0037,492.7149068594071,0,0
0xd7b5…be30,64197.965302,0,0
0xd7b6…350e,685838.752630722,0,0
0xd7bc…8ccb,38015.78037201033,1,1534.732848257611
0xd7c1…ba2b,1139.7135908793982,2,84.80950910164117
0xd7d5…04f7,111.51187828808708,0,0
0xd7ec…7286,9676.524008713921,6,12883.309045131518
0xd810…0aeb,106.85136259313101,0,0
0xd818…bfd9,987.6530902970428,0,0
0xd82f…fd6f,125407.11714663128,0,0
0xd846…5803,54007.28724817311,0,0
0xd850…0057,902.9335638736795,12,5055.339991521212
0xd85e…f48c,456.5249998928124,0,0
0xd861…71d8,2912945.24166797,0,0
0xd865…2e9d,21619.27250149392,1,520.74202551
0xd86a…f2b9,457.9286745018033,0,0
0xd875…2862,172.76091584909474,0,0
0xd88b…1793,976.8055876774196,8,378.93450765949706
0xd89c…58eb,103496.61229769232,0,0
0xd8af…8ad1,715338.577942527,0,0
0xd8ba…7ecc,11290.317619180109,0,0
0xd8bd…dcdc,113.36245881289547,0,0
0xd8c3…5f56,248.0018813152651,4,153.70252165660133
0xd8d5…6d1e,975.428426113243,0,0
0xd8e7…3243,9407.677271519515,0,0
0xd8e7…ee7c,217551.79691259415,0,0
0xd8f5…2ac9,308.7480091142495,0,0
0xd8fa…a8b4,87930.20415996909,0,0
0xd91e…9452,8254.892716419416,0,0
0xd930…3055,319591.57302702754,0,0
0xd932…feac,253289.1625078072,0,0
0xd940…4225,241.4704309131229,10,364.0624055247527
0xd956…6d18,742.7981905406342,4,310.8101104269
0xd956…53c6,215.5307762878607,0,0
0xd95e…c771,165.0978543283883,0,0
0xd962…7976,4668.450050665881,0,0
0xd962…1262,3000.922736,0,0
0xd968…1681,7789.337215490013,0,0
0xd970…aeac,478.7837775523261,0,0
0xd97a…155c,68915.120095507,0,0
0xd985…f493,251.9077957412389,0,0
0xd9b0…ab37,111.23145656327107,0,0
0xd9b2…3934,25906.03990374474,13,55185.70647141614
0xd9c1…f7de,100.70969114031688,0,0
0xd9c4…0eea,3703.7933855644933,0,0
0xd9ce…9905,576.2162938389913,0,0
0xd9d5…bce2,81233.19838145794,0,0
0xd9df…6358,179.7611463209929,0,0
0xd9fb…8bac,14538.367101267022,0,0
0xda09…31d1,20081.05410400968,1,547.7295913425
0xda12…4e3c,9320.462434658944,0,0
0xda16…2797,27592.90465554753,0,0
0xda1c…654d,85745.08315220175,2,7430.020842337902
0xda24…f817,1318.3617477868593,11,797.7861783845128
0xda2a…161c,3301.957086567766,0,0
0xda2b…dfc1,23492.88947252636,0,0
0xda2f…2561,465.51829162207866,0,0
0xda3d…cfc6,8301.768811608488,0,0
0xda43…ab80,39179.26264801644,0,0
0xda52…1b20,191.20878133380307,0,0
0xda71…2861,330.1957086567766,0,0
0xda76…2230,340839.2686069756,0,0
0xda87…6726,4111.564150932541,42,6613.57877904278
0xda96…b1f8,3028.75959656615,0,0
0xda97…0884,124004.65518399033,0,0
0xdab1…db33,271.0955368898593,0,0
0xdab3…c113,2695.089413376066,0,0
0xdab4…d100,88039.01534918872,0,0
0xdaba…d50a,543.6591430863797,0,0
0xdac3…968e,275.4638851859073,0,0
0xdaca…880a,509.1475577247287,0,0
0xdacd…faad,433.98341069951897,0,0
0xdace…96f5,6976.789837479101,2,848.595252927114
0xdad2…4837,582.3107792941736,0,0
0xdad4…02d1,1701.7263091382306,0,0
0xdadc…0d3d,1256.090499778496,6,2030.1733547535214
0xdadf…6b5a,1353.6944565696504,4,938.4339243159261
0xdaed…4402,22890.4896202003,1,699.6794124918194
0xdaf1…51e4,61422.21186789684,4,17726.5027902637
0xdafe…d0ab,167850.0811792254,0,0
0xdb09…4ab1,4821.155321438092,9,534.8672655291591
0xdb1b…c191,4892.850285746497,0,0
0xdb1e…42b6,5280721.325792165,0,0
0xdb1f…08ae,495.29356298516495,0,0
0xdb20…99b3,2941.4332297323995,10,2592.8172839580334
0xdb29…18b1,604.4827741119338,1,20.971455519947305
0xdb2d…ec58,3657.823552753499,2,833.2816856281797
0xdb30…5195,855.4619166784737,0,0
0xdb31…dc66,14858.806889554948,0,0
0xdb33…1f8c,3898.360486065741,0,0
0xdb50…d7c3,481.92080019550986,2,55.6987926159
0xdb68…4230,56387.30985485345,0,0
0xdb6f…a1b2,145.28611180898173,0,0
0xdb71…d1a6,8815.38596151235,3,939.2318507138815
0xdb76…dce1,659.3515109231107,7,295.63186403274125
0xdb8f…1dec,3571.378494434653,1,63.91989698096627
0xdb9a…0414,165.39163974538405,0,0
0xdba4…cd30,132.07828346271066,0,0
0xdbbf…d733,4185.209278003181,0,0
0xdbc5…0f71,242.35566535525365,7,1038.7193062399479
0xdbc6…abfd,43065.521881,1,1435.9353153367354
0xdbda…703d,631.4551599909014,0,0
0xdbda…ee79,32524.2773026925,0,0
0xdbdf…81ae,91055.15821689629,0,0
0xdbe3…8956,28672.227371847588,0,0
0xdbee…7068,1384.8045253648256,1,77.6278147515434
0xdc01…9f4c,107.29537410860613,5,113.74763620458377
0xdc06…4de3,161.99383699516812,9,4495.548060022584
0xdc16…d7db,1163374.236216,0,0
0xdc1e…48e4,165.0978543283883,0,0
0xdc25…c063,518.6592947540438,3,159.0091583231728
0xdc27…9482,4144.673139875102,0,0
0xdc35…2be5,829.0417530138321,0,0
0xdc40…3b7f,975.2252121669007,0,0
0xdc56…068f,26976.925960928424,0,0
0xdc64…a822,3499.5081106746547,0,0
0xdc65…ce91,5267.4345237694015,0,0
0xdc6d…83cb,234.34315698541616,3,48.965703675
0xdc6e…d869,636.027558133917,0,0
0xdc73…f8e2,326218.0813049665,0,0
0xdc77…7cc3,4999999.999999,0,0
0xdc79…705b,2486.8554174923343,1,93.9826833771
0xdc7a…0312,1196.0046989064551,0,0
0xdcab…3deb,268729.8689924624,0,0
0xdcb7…9aca,457094.42590599234,3,248544.38449511235
0xdcc3…5686,1308749.253852706,0,0
0xdcc4…fe2b,120850.88507091253,0,0
0xdcc4…3920,54950.89303083625,0,0
0xdcf9…148e,3083.6959468644664,2,219.20161231528166
0xdcfe…2039,34024.9934534531,0,0
0xdd00…8dbd,1654.1967713903177,0,0
0xdd05…8a59,51645.491139625265,0,0
0xdd07…8473,650364.6524196093,1,21537.669427376826
0xdd1c…3a1a,1605.0088404248618,0,0
0xdd22…da27,163.44687578510442,0,0
